ListID,Treatment,IsTestData,IsReplacement,RandomizationSequence,PatientID,ReplacementPatientID,CenterID,TreatmentID,Block,Cohort
1,PT00114,1,1,6086,,,,3,15,3
1,Placebo,1,1,6087,,,,6,15,3
1,PT00114,1,1,6088,,,,3,15,3
1,PT00114,1,1,6089,,,,3,15,3
1,PT00114,1,1,6090,,,,3,15,3
1,PT00114,1,1,6091,,,,3,16,3
1,Placebo,1,1,6092,,,,6,16,3
1,PT00114,1,1,6093,,,,3,16,3
1,PT00114,1,1,6094,,,,3,16,3
1,PT00114,1,1,6095,,,,3,16,3
1,Placebo,1,1,6096,,,,6,16,3
1,Placebo,1,1,6097,,,,6,17,4
1,PT00114,1,1,6098,,,,4,17,4
1,Placebo,1,1,6099,,,,6,17,4
1,PT00114,1,1,6100,,,,4,17,4
1,PT00114,1,1,6101,,,,4,17,4
1,PT00114,1,1,6102,,,,4,17,4
1,PT00114,1,1,6103,,,,4,18,4
1,Placebo,1,1,6104,,,,6,18,4
1,Placebo,1,1,6105,,,,6,18,4
1,PT00114,1,1,6106,,,,4,18,4
1,PT00114,1,1,6107,,,,4,18,4
1,PT00114,1,1,6108,,,,4,18,4
1,PT00114,1,1,6109,,,,5,19,5
1,PT00114,1,1,6110,,,,5,19,5
1,PT00114,1,1,6111,,,,5,19,5
1,Placebo,1,1,6112,,,,6,19,5
1,PT00114,1,1,6113,,,,5,19,5
1,Placebo,1,1,6114,,,,6,19,5
1,PT00114,1,1,6115,,,,5,20,5
1,PT00114,1,1,6116,,,,5,20,5
1,PT00114,1,1,6117,,,,5,20,5
1,Placebo,1,1,6118,,,,6,20,5
1,Placebo,1,1,6119,,,,6,20,5
1,PT00114,1,1,6120,,,,5,20,5
