ListID,Treatment,IsTestData,IsReplacement,RandomizationSequence,PatientID,ReplacementPatientID,CenterID,TreatmentID,Block,Cohort
1,PT00114,1,0,6048,,,,4,8,4
1,PT00114,1,0,6049,,,,5,9,5
1,Placebo,1,0,6050,,,,6,9,5
1,PT00114,1,0,6051,,,,5,9,5
1,Placebo,1,0,6052,,,,6,9,5
1,PT00114,1,0,6053,,,,5,9,5
1,PT00114,1,0,6054,,,,5,9,5
1,Placebo,1,0,6055,,,,6,10,5
1,PT00114,1,0,6056,,,,5,10,5
1,PT00114,1,0,6057,,,,5,10,5
1,PT00114,1,0,6058,,,,5,10,5
1,PT00114,1,0,6059,,,,5,10,5
1,Placebo,1,0,6060,,,,6,10,5
1,PT00114,1,1,7061,,,,1,11,1
1,PT00114,1,1,7062,,,,1,11,1
1,PT00114,1,1,7063,,,,1,11,1
1,Placebo,1,1,7064,,,,6,11,1
1,PT00114,1,1,7065,,,,1,11,1
1,Placebo,1,1,7066,,,,6,11,1
1,PT00114,1,1,7067,,,,1,12,1
1,PT00114,1,1,7068,,,,1,12,1
1,Placebo,1,1,7069,,,,6,12,1
1,Placebo,1,1,7070,,,,6,12,1
1,PT00114,1,1,7071,,,,1,12,1
1,PT00114,1,1,7072,,,,1,12,1
1,PT00114,1,1,7073,,,,2,13,2
1,PT00114,1,1,7074,,,,2,13,2
1,PT00114,1,1,7075,,,,2,13,2
1,PT00114,1,1,7076,,,,2,13,2
1,Placebo,1,1,7077,,,,6,13,2
1,Placebo,1,1,7078,,,,6,13,2
1,Placebo,1,1,7079,,,,6,14,2
1,PT00114,1,1,7080,,,,2,14,2
1,PT00114,1,1,7081,,,,2,14,2
1,PT00114,1,1,7082,,,,2,14,2
1,Placebo,1,1,7083,,,,6,14,2
1,PT00114,1,1,7084,,,,2,14,2
1,Placebo,1,1,7085,,,,6,15,3
1,PT00114,1,1,7086,,,,3,15,3
1,Placebo,1,1,7087,,,,6,15,3
1,PT00114,1,1,7088,,,,3,15,3
1,PT00114,1,1,7089,,,,3,15,3
1,PT00114,1,1,7090,,,,3,15,3
1,PT00114,1,1,7091,,,,3,16,3
1,PT00114,1,1,7092,,,,3,16,3
1,PT00114,1,1,7093,,,,3,16,3
1,PT00114,1,1,7094,,,,3,16,3
1,Placebo,1,1,7095,,,,6,16,3
1,Placebo,1,1,7096,,,,6,16,3
1,PT00114,1,1,7097,,,,4,17,4
1,Placebo,1,1,7098,,,,6,17,4
1,PT00114,1,1,7099,,,,4,17,4
1,PT00114,1,1,7100,,,,4,17,4
1,PT00114,1,1,7101,,,,4,17,4
1,Placebo,1,1,7102,,,,6,17,4
1,PT00114,1,1,7103,,,,4,18,4
1,PT00114,1,1,7104,,,,4,18,4
1,Placebo,1,1,7105,,,,6,18,4
1,Placebo,1,1,7106,,,,6,18,4
1,PT00114,1,1,7107,,,,4,18,4
1,PT00114,1,1,7108,,,,4,18,4
1,Placebo,1,1,7109,,,,6,19,5
1,PT00114,1,1,7110,,,,5,19,5
1,PT00114,1,1,7111,,,,5,19,5
1,PT00114,1,1,7112,,,,5,19,5
1,PT00114,1,1,7113,,,,5,19,5
1,Placebo,1,1,7114,,,,6,19,5
1,PT00114,1,1,7115,,,,5,20,5
1,Placebo,1,1,7116,,,,6,20,5
1,Placebo,1,1,7117,,,,6,20,5
1,PT00114,1,1,7118,,,,5,20,5
1,PT00114,1,1,7119,,,,5,20,5
1,PT00114,1,1,7120,,,,5,20,5
