ListID,Treatment,IsTestData,IsReplacement,RandomizationSequence,PatientID,ReplacementPatientID,CenterID,TreatmentID,Block,Cohort
1,PT00114,1,1,7086,,,,3,15,3
1,PT00114,1,1,7087,,,,3,15,3
1,Placebo,1,1,7088,,,,6,15,3
1,Placebo,1,1,7089,,,,6,15,3
1,PT00114,1,1,7090,,,,3,15,3
1,PT00114,1,1,7091,,,,3,16,3
1,Placebo,1,1,7092,,,,6,16,3
1,Placebo,1,1,7093,,,,6,16,3
1,PT00114,1,1,7094,,,,3,16,3
1,PT00114,1,1,7095,,,,3,16,3
1,PT00114,1,1,7096,,,,3,16,3
1,PT00114,1,1,7097,,,,4,17,4
1,PT00114,1,1,7098,,,,4,17,4
1,PT00114,1,1,7099,,,,4,17,4
1,Placebo,1,1,7100,,,,6,17,4
1,PT00114,1,1,7101,,,,4,17,4
1,Placebo,1,1,7102,,,,6,17,4
1,PT00114,1,1,7103,,,,4,18,4
1,Placebo,1,1,7104,,,,6,18,4
1,PT00114,1,1,7105,,,,4,18,4
1,Placebo,1,1,7106,,,,6,18,4
1,PT00114,1,1,7107,,,,4,18,4
1,PT00114,1,1,7108,,,,4,18,4
1,PT00114,1,1,7109,,,,5,19,5
1,Placebo,1,1,7110,,,,6,19,5
1,PT00114,1,1,7111,,,,5,19,5
1,PT00114,1,1,7112,,,,5,19,5
1,Placebo,1,1,7113,,,,6,19,5
1,PT00114,1,1,7114,,,,5,19,5
1,PT00114,1,1,7115,,,,5,20,5
1,PT00114,1,1,7116,,,,5,20,5
1,PT00114,1,1,7117,,,,5,20,5
1,Placebo,1,1,7118,,,,6,20,5
1,Placebo,1,1,7119,,,,6,20,5
1,PT00114,1,1,7120,,,,5,20,5
